pin,slack
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_DIN[7],8444
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_DIN[8],
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_DIN[9],8484
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_DOUT[0],
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_DOUT[1],
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_DOUT[2],
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_DOUT[3],
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_DOUT[4],
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_DOUT[5],
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_DOUT[6],
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_DOUT[7],
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_DOUT_ARST_N,
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_DOUT_CLK,
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_DOUT_EN,
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_DOUT_LAT,
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_DOUT_SRST_N,
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_WEN[0],
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_WEN[1],
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_WIDTH[0],
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_WIDTH[1],
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_WIDTH[2],
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/INST_RAM1K18_IP:B_WMODE,
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_16:B,8465
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_16:C,
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_16:IPB,8465
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_16:IPC,
eSRAM_eNVM_RW_0/ram_wdata_0_sqmuxa_i_0:A,4972
eSRAM_eNVM_RW_0/ram_wdata_0_sqmuxa_i_0:B,5911
eSRAM_eNVM_RW_0/ram_wdata_0_sqmuxa_i_0:Y,4972
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_3:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_3:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_3:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_3:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_3:IPB,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_119:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_119:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_119:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_119:IPB,
SPI_Master_0/PWDATA_buf_RNO[14]:A,7616
SPI_Master_0/PWDATA_buf_RNO[14]:B,7526
SPI_Master_0/PWDATA_buf_RNO[14]:C,4707
SPI_Master_0/PWDATA_buf_RNO[14]:D,6878
SPI_Master_0/PWDATA_buf_RNO[14]:Y,4707
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_72:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_72:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_72:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_72:IPA,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[10]:ADn,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[10]:ALn,5922
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[10]:CLK,6839
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[10]:D,8617
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[10]:EN,3361
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[10]:LAT,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[10]:Q,6839
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[10]:SD,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/regHADDR[10]:SLn,
SPI_Master_0/PRDATA[11]:ADn,
SPI_Master_0/PRDATA[11]:ALn,5922
SPI_Master_0/PRDATA[11]:CLK,
SPI_Master_0/PRDATA[11]:D,8617
SPI_Master_0/PRDATA[11]:EN,3476
SPI_Master_0/PRDATA[11]:LAT,
SPI_Master_0/PRDATA[11]:Q,
SPI_Master_0/PRDATA[11]:SD,
SPI_Master_0/PRDATA[11]:SLn,
SPI_Master_0/CS_6_0:A,7600
SPI_Master_0/CS_6_0:B,7076
SPI_Master_0/CS_6_0:C,3728
SPI_Master_0/CS_6_0:Y,3728
PRDATA_obuf[29]/U0/U_IOOUTFF:A,
PRDATA_obuf[29]/U0/U_IOOUTFF:Y,
MISO_ibuf/U0/U_IOINFF:A,
MISO_ibuf/U0/U_IOINFF:Y,
eSRAM_eNVM_RW_0/current_state[8]:ADn,
eSRAM_eNVM_RW_0/current_state[8]:ALn,5922
eSRAM_eNVM_RW_0/current_state[8]:CLK,3610
eSRAM_eNVM_RW_0/current_state[8]:D,7075
eSRAM_eNVM_RW_0/current_state[8]:EN,
eSRAM_eNVM_RW_0/current_state[8]:LAT,
eSRAM_eNVM_RW_0/current_state[8]:Q,3610
eSRAM_eNVM_RW_0/current_state[8]:SD,
eSRAM_eNVM_RW_0/current_state[8]:SLn,
eSRAM_eNVM_RW_0/data_s_71:A,
eSRAM_eNVM_RW_0/data_s_71:B,5074
eSRAM_eNVM_RW_0/data_s_71:C,
eSRAM_eNVM_RW_0/data_s_71:CC,
eSRAM_eNVM_RW_0/data_s_71:D,
eSRAM_eNVM_RW_0/data_s_71:P,5074
eSRAM_eNVM_RW_0/data_s_71:UB,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_148:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_148:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_148:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_148:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_148:IPB,
AHB_IF_0/HWDATA_int[20]:ADn,
AHB_IF_0/HWDATA_int[20]:ALn,
AHB_IF_0/HWDATA_int[20]:CLK,8625
AHB_IF_0/HWDATA_int[20]:D,8617
AHB_IF_0/HWDATA_int[20]:EN,6922
AHB_IF_0/HWDATA_int[20]:LAT,
AHB_IF_0/HWDATA_int[20]:Q,8625
AHB_IF_0/HWDATA_int[20]:SD,
AHB_IF_0/HWDATA_int[20]:SLn,
PRDATA_obuf[12]/U0/U_IOPAD:D,
PRDATA_obuf[12]/U0/U_IOPAD:E,
PRDATA_obuf[12]/U0/U_IOPAD:PAD,
SPI_Master_0/un1_count_cry_13:A,
SPI_Master_0/un1_count_cry_13:B,5431
SPI_Master_0/un1_count_cry_13:C,
SPI_Master_0/un1_count_cry_13:CC,5168
SPI_Master_0/un1_count_cry_13:D,
SPI_Master_0/un1_count_cry_13:P,5431
SPI_Master_0/un1_count_cry_13:S,5168
SPI_Master_0/un1_count_cry_13:UB,
SPI_Master_0/count_0[10]:A,5208
SPI_Master_0/count_0[10]:B,5765
SPI_Master_0/count_0[10]:Y,5208
SPI_Master_0/PWDATA_buf[22]:ADn,
SPI_Master_0/PWDATA_buf[22]:ALn,
SPI_Master_0/PWDATA_buf[22]:CLK,7526
SPI_Master_0/PWDATA_buf[22]:D,4707
SPI_Master_0/PWDATA_buf[22]:EN,2112
SPI_Master_0/PWDATA_buf[22]:LAT,
SPI_Master_0/PWDATA_buf[22]:Q,7526
SPI_Master_0/PWDATA_buf[22]:SD,
SPI_Master_0/PWDATA_buf[22]:SLn,
RD_obuf[1]/U0/U_IOOUTFF:A,
RD_obuf[1]/U0/U_IOOUTFF:Y,
eSRAM_eNVM_RW_0/data[12]:ADn,
eSRAM_eNVM_RW_0/data[12]:ALn,5922
eSRAM_eNVM_RW_0/data[12]:CLK,5300
eSRAM_eNVM_RW_0/data[12]:D,4662
eSRAM_eNVM_RW_0/data[12]:EN,3406
eSRAM_eNVM_RW_0/data[12]:LAT,
eSRAM_eNVM_RW_0/data[12]:Q,5300
eSRAM_eNVM_RW_0/data[12]:SD,
eSRAM_eNVM_RW_0/data[12]:SLn,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_12:A,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_12:B,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_12:C,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_12:IPA,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_12:IPC,
CLKOUT_obuft/U0/U_IOENFF:A,
CLKOUT_obuft/U0/U_IOENFF:Y,
SPI_Master_0/clk_toggles_r[2]:A,2204
SPI_Master_0/clk_toggles_r[2]:B,2571
SPI_Master_0/clk_toggles_r[2]:Y,2204
SPI_Master_0/un1_count_cry_15:A,
SPI_Master_0/un1_count_cry_15:B,6359
SPI_Master_0/un1_count_cry_15:C,
SPI_Master_0/un1_count_cry_15:CC,5191
SPI_Master_0/un1_count_cry_15:D,
SPI_Master_0/un1_count_cry_15:P,
SPI_Master_0/un1_count_cry_15:S,5191
SPI_Master_0/un1_count_cry_15:UB,
eSRAM_eNVM_RW_0/data_s_71_CC_1:CC[0],5500
eSRAM_eNVM_RW_0/data_s_71_CC_1:CC[10],5133
eSRAM_eNVM_RW_0/data_s_71_CC_1:CC[11],5160
eSRAM_eNVM_RW_0/data_s_71_CC_1:CC[1],5310
eSRAM_eNVM_RW_0/data_s_71_CC_1:CC[2],5339
eSRAM_eNVM_RW_0/data_s_71_CC_1:CC[3],5445
eSRAM_eNVM_RW_0/data_s_71_CC_1:CC[4],5264
eSRAM_eNVM_RW_0/data_s_71_CC_1:CC[5],5290
eSRAM_eNVM_RW_0/data_s_71_CC_1:CC[6],5333
eSRAM_eNVM_RW_0/data_s_71_CC_1:CC[7],5189
eSRAM_eNVM_RW_0/data_s_71_CC_1:CC[8],5216
eSRAM_eNVM_RW_0/data_s_71_CC_1:CC[9],5330
eSRAM_eNVM_RW_0/data_s_71_CC_1:CI,5023
eSRAM_eNVM_RW_0/data_s_71_CC_1:CO,5023
eSRAM_eNVM_RW_0/data_s_71_CC_1:P[0],5300
eSRAM_eNVM_RW_0/data_s_71_CC_1:P[10],
eSRAM_eNVM_RW_0/data_s_71_CC_1:P[11],
eSRAM_eNVM_RW_0/data_s_71_CC_1:P[1],5241
eSRAM_eNVM_RW_0/data_s_71_CC_1:P[2],5457
eSRAM_eNVM_RW_0/data_s_71_CC_1:P[3],5427
eSRAM_eNVM_RW_0/data_s_71_CC_1:P[4],
eSRAM_eNVM_RW_0/data_s_71_CC_1:P[5],
eSRAM_eNVM_RW_0/data_s_71_CC_1:P[6],5441
eSRAM_eNVM_RW_0/data_s_71_CC_1:P[7],5500
eSRAM_eNVM_RW_0/data_s_71_CC_1:P[8],5583
eSRAM_eNVM_RW_0/data_s_71_CC_1:P[9],5566
eSRAM_eNVM_RW_0/data_s_71_CC_1:UB[0],
eSRAM_eNVM_RW_0/data_s_71_CC_1:UB[10],
eSRAM_eNVM_RW_0/data_s_71_CC_1:UB[11],
eSRAM_eNVM_RW_0/data_s_71_CC_1:UB[1],
eSRAM_eNVM_RW_0/data_s_71_CC_1:UB[2],
eSRAM_eNVM_RW_0/data_s_71_CC_1:UB[3],
eSRAM_eNVM_RW_0/data_s_71_CC_1:UB[4],
eSRAM_eNVM_RW_0/data_s_71_CC_1:UB[5],
eSRAM_eNVM_RW_0/data_s_71_CC_1:UB[6],
eSRAM_eNVM_RW_0/data_s_71_CC_1:UB[7],
eSRAM_eNVM_RW_0/data_s_71_CC_1:UB[8],
eSRAM_eNVM_RW_0/data_s_71_CC_1:UB[9],
PRDATA_obuf[10]/U0/U_IOPAD:D,
PRDATA_obuf[10]/U0/U_IOPAD:E,
PRDATA_obuf[10]/U0/U_IOPAD:PAD,
eSRAM_eNVM_RW_0/addr_temp_lm_0[15]:A,7386
eSRAM_eNVM_RW_0/addr_temp_lm_0[15]:B,5310
eSRAM_eNVM_RW_0/addr_temp_lm_0[15]:C,5058
eSRAM_eNVM_RW_0/addr_temp_lm_0[15]:D,3294
eSRAM_eNVM_RW_0/addr_temp_lm_0[15]:Y,3294
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_11:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_11:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_11:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_11:IPB,
SPI_Master_0/PWDATA_buf_RNO_0[35]:A,6469
SPI_Master_0/PWDATA_buf_RNO_0[35]:B,6458
SPI_Master_0/PWDATA_buf_RNO_0[35]:C,3620
SPI_Master_0/PWDATA_buf_RNO_0[35]:D,5793
SPI_Master_0/PWDATA_buf_RNO_0[35]:Y,3620
SPI_Master_0/PWDATA_buf_RNO[2]:A,7616
SPI_Master_0/PWDATA_buf_RNO[2]:B,7526
SPI_Master_0/PWDATA_buf_RNO[2]:C,4707
SPI_Master_0/PWDATA_buf_RNO[2]:D,6878
SPI_Master_0/PWDATA_buf_RNO[2]:Y,4707
SPI_Master_0/PRDATA[0]:ADn,
SPI_Master_0/PRDATA[0]:ALn,5922
SPI_Master_0/PRDATA[0]:CLK,
SPI_Master_0/PRDATA[0]:D,8617
SPI_Master_0/PRDATA[0]:EN,3476
SPI_Master_0/PRDATA[0]:LAT,
SPI_Master_0/PRDATA[0]:Q,
SPI_Master_0/PRDATA[0]:SD,
SPI_Master_0/PRDATA[0]:SLn,
AHB_IF_0/DATAOUT[9]:ADn,
AHB_IF_0/DATAOUT[9]:ALn,5922
AHB_IF_0/DATAOUT[9]:CLK,8625
AHB_IF_0/DATAOUT[9]:D,4891
AHB_IF_0/DATAOUT[9]:EN,3425
AHB_IF_0/DATAOUT[9]:LAT,
AHB_IF_0/DATAOUT[9]:Q,8625
AHB_IF_0/DATAOUT[9]:SD,
AHB_IF_0/DATAOUT[9]:SLn,
AHB_IF_0/HADDR[19]:ADn,
AHB_IF_0/HADDR[19]:ALn,5922
AHB_IF_0/HADDR[19]:CLK,7157
AHB_IF_0/HADDR[19]:D,7341
AHB_IF_0/HADDR[19]:EN,3183
AHB_IF_0/HADDR[19]:LAT,
AHB_IF_0/HADDR[19]:Q,7157
AHB_IF_0/HADDR[19]:SD,
AHB_IF_0/HADDR[19]:SLn,
eSRAM_eNVM_RW_0/ram_wdata[0]:ADn,
eSRAM_eNVM_RW_0/ram_wdata[0]:ALn,
eSRAM_eNVM_RW_0/ram_wdata[0]:CLK,7616
eSRAM_eNVM_RW_0/ram_wdata[0]:D,8539
eSRAM_eNVM_RW_0/ram_wdata[0]:EN,3236
eSRAM_eNVM_RW_0/ram_wdata[0]:LAT,
eSRAM_eNVM_RW_0/ram_wdata[0]:Q,7616
eSRAM_eNVM_RW_0/ram_wdata[0]:SD,
eSRAM_eNVM_RW_0/ram_wdata[0]:SLn,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_i_a2_1_0[1]:A,6378
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_i_a2_1_0[1]:B,6280
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_i_a2_1_0[1]:C,6229
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_i_a2_1_0[1]:D,3372
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_i_a2_1_0[1]:Y,3372
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[1]:ADn,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[1]:ALn,5922
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[1]:CLK,2585
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[1]:D,5036
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[1]:EN,4510
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[1]:LAT,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[1]:Q,2585
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[1]:SD,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[1]:SLn,
SPI_Master_0/count_0[26]:A,5055
SPI_Master_0/count_0[26]:B,5765
SPI_Master_0/count_0[26]:Y,5055
PRDATA_obuf[13]/U0/U_IOOUTFF:A,
PRDATA_obuf[13]/U0/U_IOOUTFF:Y,
eSRAM_eNVM_RW_0/data_cry[24]:A,
eSRAM_eNVM_RW_0/data_cry[24]:B,5485
eSRAM_eNVM_RW_0/data_cry[24]:C,
eSRAM_eNVM_RW_0/data_cry[24]:CC,5282
eSRAM_eNVM_RW_0/data_cry[24]:D,
eSRAM_eNVM_RW_0/data_cry[24]:P,5485
eSRAM_eNVM_RW_0/data_cry[24]:S,5282
eSRAM_eNVM_RW_0/data_cry[24]:UB,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_1:A,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_1:B,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_1:C,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_1:IPA,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_1:IPB,
eSRAM_eNVM_RW_0/addr_temp_lm_0[22]:A,3558
eSRAM_eNVM_RW_0/addr_temp_lm_0[22]:B,5118
eSRAM_eNVM_RW_0/addr_temp_lm_0[22]:Y,3558
SPI_Master_0/PRDATA[26]:ADn,
SPI_Master_0/PRDATA[26]:ALn,5922
SPI_Master_0/PRDATA[26]:CLK,
SPI_Master_0/PRDATA[26]:D,8617
SPI_Master_0/PRDATA[26]:EN,3476
SPI_Master_0/PRDATA[26]:LAT,
SPI_Master_0/PRDATA[26]:Q,
SPI_Master_0/PRDATA[26]:SD,
SPI_Master_0/PRDATA[26]:SLn,
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_20:B,8469
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_20:C,
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_20:IPB,8469
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_20:IPC,
SPI_Master_0/PWDATA_buf_2_sqmuxa_0_a2_0:A,4185
SPI_Master_0/PWDATA_buf_2_sqmuxa_0_a2_0:B,4086
SPI_Master_0/PWDATA_buf_2_sqmuxa_0_a2_0:C,4031
SPI_Master_0/PWDATA_buf_2_sqmuxa_0_a2_0:D,3750
SPI_Master_0/PWDATA_buf_2_sqmuxa_0_a2_0:Y,3750
eSRAM_eNVM_RW_0/addr_temp_cry[17]:A,
eSRAM_eNVM_RW_0/addr_temp_cry[17]:B,5378
eSRAM_eNVM_RW_0/addr_temp_cry[17]:C,
eSRAM_eNVM_RW_0/addr_temp_cry[17]:CC,5347
eSRAM_eNVM_RW_0/addr_temp_cry[17]:D,
eSRAM_eNVM_RW_0/addr_temp_cry[17]:P,5378
eSRAM_eNVM_RW_0/addr_temp_cry[17]:S,5347
eSRAM_eNVM_RW_0/addr_temp_cry[17]:UB,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_7:A,4891
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_7:B,5254
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_7:C,7214
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_7:Y,4891
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2_RNI107A1[0]:A,7095
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2_RNI107A1[0]:B,4454
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2_RNI107A1[0]:C,7249
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2_RNI107A1[0]:D,7138
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2_RNI107A1[0]:Y,4454
SPI_Master_0/CLKOUT_8_1_iv_0_o2_0_1:A,3759
SPI_Master_0/CLKOUT_8_1_iv_0_o2_0_1:B,3734
SPI_Master_0/CLKOUT_8_1_iv_0_o2_0_1:C,2573
SPI_Master_0/CLKOUT_8_1_iv_0_o2_0_1:D,3515
SPI_Master_0/CLKOUT_8_1_iv_0_o2_0_1:Y,2573
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_0:A,4891
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_0:B,5345
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_0:C,7214
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST_RNII8IJ_0:Y,4891
SPI_Master_0/state[0]:ADn,
SPI_Master_0/state[0]:ALn,5922
SPI_Master_0/state[0]:CLK,4378
SPI_Master_0/state[0]:D,
SPI_Master_0/state[0]:EN,
SPI_Master_0/state[0]:LAT,
SPI_Master_0/state[0]:Q,4378
SPI_Master_0/state[0]:SD,
SPI_Master_0/state[0]:SLn,
AHB_IF_0/un1_HADDR_0_sqmuxa_i_0_o2_s_0_RNIJLTK1:A,6983
AHB_IF_0/un1_HADDR_0_sqmuxa_i_0_o2_s_0_RNIJLTK1:B,5877
AHB_IF_0/un1_HADDR_0_sqmuxa_i_0_o2_s_0_RNIJLTK1:C,3380
AHB_IF_0/un1_HADDR_0_sqmuxa_i_0_o2_s_0_RNIJLTK1:D,3183
AHB_IF_0/un1_HADDR_0_sqmuxa_i_0_o2_s_0_RNIJLTK1:Y,3183
SPI_Master_0/continue_4_iv_0_0:A,7600
SPI_Master_0/continue_4_iv_0_0:B,7088
SPI_Master_0/continue_4_iv_0_0:C,4978
SPI_Master_0/continue_4_iv_0_0:D,3579
SPI_Master_0/continue_4_iv_0_0:Y,3579
SPI_Master_0/un2_count_28:A,1289
SPI_Master_0/un2_count_28:B,1191
SPI_Master_0/un2_count_28:C,1140
SPI_Master_0/un2_count_28:D,1060
SPI_Master_0/un2_count_28:Y,1060
SPI_Master_0/PRDATA_buf[29]:ADn,
SPI_Master_0/PRDATA_buf[29]:ALn,
SPI_Master_0/PRDATA_buf[29]:CLK,8617
SPI_Master_0/PRDATA_buf[29]:D,8617
SPI_Master_0/PRDATA_buf[29]:EN,3329
SPI_Master_0/PRDATA_buf[29]:LAT,
SPI_Master_0/PRDATA_buf[29]:Q,8617
SPI_Master_0/PRDATA_buf[29]:SD,
SPI_Master_0/PRDATA_buf[29]:SLn,
eSRAM_eNVM_RW_0/data_cry[14]:A,
eSRAM_eNVM_RW_0/data_cry[14]:B,5457
eSRAM_eNVM_RW_0/data_cry[14]:C,
eSRAM_eNVM_RW_0/data_cry[14]:CC,5339
eSRAM_eNVM_RW_0/data_cry[14]:D,
eSRAM_eNVM_RW_0/data_cry[14]:P,5457
eSRAM_eNVM_RW_0/data_cry[14]:S,5339
eSRAM_eNVM_RW_0/data_cry[14]:UB,
AHB_IF_0/HWDATA_int[15]:ADn,
AHB_IF_0/HWDATA_int[15]:ALn,
AHB_IF_0/HWDATA_int[15]:CLK,8625
AHB_IF_0/HWDATA_int[15]:D,8617
AHB_IF_0/HWDATA_int[15]:EN,6922
